date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:47:55	470/470	---M--	200	added ('OK')	image/png	etag:%2261da4db5-1d6%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/icons/control.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:55	606/606	---M--	200	added ('OK')	image/png	etag:%2261da4db5-25e%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:55	792/792	---M--	200	added ('OK')	image/png	etag:%2261da4db5-318%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:55	505/505	---M--	200	added ('OK')	image/png	etag:%2261da4db5-1f9%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:56	756/756	---M--	200	added ('OK')	image/png	etag:%2261da4db5-2f4%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:56	657/657	---M--	200	added ('OK')	image/png	etag:%2261da4db5-291%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/icons/video.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:56	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261da4db5-1df4%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:56	7464/7464	---M--	200	added ('OK')	application/font-sfnt	etag:%2261da4db5-1d28%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:57	7540/7540	---M--	200	added ('OK')	application/font-woff	etag:%2261da4db5-1d74%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:57	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%2261da4db5-5fb8%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:57	223/223	---M--	200	added ('OK')	image/png	etag:%2261da4db5-df%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:57	168/168	---M--	200	added ('OK')	image/png	etag:%2261da4db5-a8%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:57	198/198	---M--	200	added ('OK')	image/png	etag:%2261da4db5-c6%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/flickr.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/flickr.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:58	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%2261da4db8-7e%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/vc/blur.svg	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:58	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261da4db5-1788%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:58	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261da4db5-1788%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:58	5924/5924	---M--	200	added ('OK')	application/font-woff	etag:%2261da4db5-1724%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:59	5848/5848	---M--	200	added ('OK')	application/font-sfnt	etag:%2261da4db5-16d8%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:59	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%2261da4db5-339f%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:59	673/673	---M--	200	added ('OK')	image/gif	etag:%2261da4db5-2a1%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/images/spinner.gif	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:47:59	265/265	---M--	200	added ('OK')	image/png	etag:%2261da4db8-109%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/vc/remove.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/vc/remove.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:48:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Jan%202022%2023:48:00%20GMT	http://marqgray.github.io/?p=2167	C:/My%20Web%20Sites/Portfolio/indexfc21.html	(from http://marqgray.github.io/about-me/)
17:48:00	4940/4940	---MCZ	200	added ('OK')	application/json	date:Thu,%2013%20Jan%202022%2023:48:00%20GMT	http://marqgray.github.io/wp-json/wp/v2/pages/2167	C:/My%20Web%20Sites/Portfolio/wp-json/wp/v2/pages/2167	(from http://marqgray.github.io/about-me/)
17:48:00	53373/53373	---MCZ	200	added ('OK')	application/javascript	etag:%22c9f5a685272db812846def3c0d393045%22	https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Portfolio/js/plusone.js	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.8.0)
17:48:01	361/361	---M-Z	200	added ('OK')	application/javascript	etag:%2282bfd941d2c9b3b9e0650a27c9d11737%22	https://assets.pinterest.com/js/pinit.js	C:/My%20Web%20Sites/Portfolio/js/pinit.js	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=6.8.0)
17:48:01	7303/7303	---M--	200	added ('OK')	image/gif	etag:%2261da4841-1c87%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/loading.gif	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/loading.gif	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:01	3184/3184	---M--	200	added ('OK')	image/png	etag:%2261da4841-c70%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/prev.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/prev.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:01	3193/3193	---M--	200	added ('OK')	image/png	etag:%2261da4841-c79%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/next.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/next.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:02	2949/2949	---M--	200	added ('OK')	image/png	etag:%2261da4841-b85%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/close.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/close.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:02	18134/18134	---M--	200	added ('OK')	image/gif	etag:%2261da4841-46d6%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/loading@2x.gif	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/loading@2x.gif	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:02	4224/4224	---M--	200	added ('OK')	image/png	etag:%2261da4841-1080%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/prev@2x.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/prev@2x.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:02	4235/4235	---M--	200	added ('OK')	image/png	etag:%2261da4841-108b%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/next@2x.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/next@2x.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:03	3097/3097	---M--	200	added ('OK')	image/png	etag:%2261da4841-c19%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/close@2x.png	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/close@2x.png	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/nivo-lightbox/themes/default/default.css?ver=3.4.4.001)
17:48:04	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261da4841-3200e%22	http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Portfolio/wp-content/themes/kalium/assets/vendors/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://marqgray.github.io/wp-content/themes/kalium/assets/vendors/font-awesome/css/all.min.css?ver=3.4.4.001)
17:48:04	326/326	---M--	200	added ('OK')	application/octet-stream	etag:%2261da4a99-146%22	http://marqgray.github.io/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from http://marqgray.github.io/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.14)
17:48:04	302/302	---M--	200	added ('OK')	image/png	etag:%2261da4db7-12e%22	http://marqgray.github.io/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://marqgray.github.io/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.8.0)
17:48:04	7536/7536	---M--	200	added ('OK')	application/font-woff	etag:%2261da4a99-1d70%22	http://marqgray.github.io/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/Portfolio/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://marqgray.github.io/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.14)
17:48:04	715/715	---MC-	200	added ('OK')	application/rss+xml	etag:%2228f43952063bc6b5d0240f37047aebfe%22	http://marqgray.github.io/about-me/feed/	C:/My%20Web%20Sites/Portfolio/about-me/feed/index.html	(from http://marqgray.github.io/about-me/)
